order_id,user_id,order_number,order_date,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
1948583,171390,11,6,16,30,106,22,0,12,"meat seafood","hot dogs bacon sausage"
1948583,171390,11,6,16,30,34,23,0,1,frozen,"frozen meat seafood"
96161,37753,1,0,11,0,38,1,0,1,frozen,"frozen meals"
96161,37753,1,0,11,0,42,2,0,1,frozen,"frozen vegan vegetarian"
96161,37753,1,0,11,0,83,3,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,83,4,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,93,5,0,3,bakery,"breakfast bakery"
96161,37753,1,0,11,0,14,6,0,20,deli,"tofu meat alternatives"
96161,37753,1,0,11,0,83,7,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,91,8,0,16,"dairy eggs","soy lactosefree"
96161,37753,1,0,11,0,83,9,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,91,10,0,16,"dairy eggs","soy lactosefree"
96161,37753,1,0,11,0,14,11,0,20,deli,"tofu meat alternatives"
96161,37753,1,0,11,0,63,12,0,9,"dry goods pasta","grains rice dried goods"
96161,37753,1,0,11,0,31,13,0,7,beverages,refrigerated
96161,37753,1,0,11,0,94,14,0,7,beverages,tea
96161,37753,1,0,11,0,107,15,0,19,snacks,"chips pretzels"
96161,37753,1,0,11,0,14,16,0,20,deli,"tofu meat alternatives"
96161,37753,1,0,11,0,42,17,0,1,frozen,"frozen vegan vegetarian"
96161,37753,1,0,11,0,55,18,0,11,"personal care","shave needs"
96161,37753,1,0,11,0,83,19,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,112,20,0,3,bakery,bread
96161,37753,1,0,11,0,14,21,0,20,deli,"tofu meat alternatives"
96161,37753,1,0,11,0,45,22,0,19,snacks,"candy chocolate"
96161,37753,1,0,11,0,24,23,0,4,produce,"fresh fruits"
96161,37753,1,0,11,0,110,24,0,13,pantry,"pickled goods olives"
96161,37753,1,0,11,0,83,25,0,4,produce,"fresh vegetables"
96161,37753,1,0,11,0,38,26,0,1,frozen,"frozen meals"
2495202,111662,14,4,16,13,134,1,0,5,alcohol,"specialty wines champagnes"
2495202,111662,14,4,16,13,84,2,0,16,"dairy eggs",milk
2495202,111662,14,4,16,13,120,3,0,16,"dairy eggs",yogurt
2495202,111662,14,4,16,13,120,4,0,16,"dairy eggs",yogurt
2495202,111662,14,4,16,13,120,5,0,16,"dairy eggs",yogurt
2495202,111662,14,4,16,13,24,6,1,4,produce,"fresh fruits"
2495202,111662,14,4,16,13,17,7,1,13,pantry,"baking ingredients"
2495202,111662,14,4,16,13,3,8,1,19,snacks,"energy granola bars"
2495202,111662,14,4,16,13,3,9,0,19,snacks,"energy granola bars"
1382548,106169,42,2,14,2,83,1,0,4,produce,"fresh vegetables"
1382548,106169,42,2,14,2,16,2,1,4,produce,"fresh herbs"
1382548,106169,42,2,14,2,120,3,1,16,"dairy eggs",yogurt
3010493,200175,7,4,21,7,24,1,1,4,produce,"fresh fruits"
3010493,200175,7,4,21,7,21,2,1,16,"dairy eggs","packaged cheese"
3010493,200175,7,4,21,7,84,3,1,16,"dairy eggs",milk
3010493,200175,7,4,21,7,117,4,1,19,snacks,"nuts seeds dried fruit"
3010493,200175,7,4,21,7,24,5,1,4,produce,"fresh fruits"
3010493,200175,7,4,21,7,52,6,1,1,frozen,"frozen breakfast"
3010493,200175,7,4,21,7,120,7,1,16,"dairy eggs",yogurt
3010493,200175,7,4,21,7,45,8,0,19,snacks,"candy chocolate"
3415383,38852,13,1,16,8,24,1,1,4,produce,"fresh fruits"
3415383,38852,13,1,16,8,24,2,1,4,produce,"fresh fruits"
3415383,38852,13,1,16,8,14,3,1,20,deli,"tofu meat alternatives"
3415383,38852,13,1,16,8,123,4,1,4,produce,"packaged vegetables fruits"
3415383,38852,13,1,16,8,123,5,0,4,produce,"packaged vegetables fruits"
3415383,38852,13,1,16,8,67,6,1,20,deli,"fresh dips tapenades"
1863955,38670,5,3,14,1,131,1,0,9,"dry goods pasta","dry pasta"
1863955,38670,5,3,14,1,45,2,1,19,snacks,"candy chocolate"
1863955,38670,5,3,14,1,72,3,1,13,pantry,condiments
1863955,38670,5,3,14,1,24,4,0,4,produce,"fresh fruits"
1863955,38670,5,3,14,1,119,5,0,1,frozen,"frozen dessert"
1863955,38670,5,3,14,1,130,6,0,14,breakfast,"hot cereal pancake mixes"
1863955,38670,5,3,14,1,117,7,0,19,snacks,"nuts seeds dried fruit"
1863955,38670,5,3,14,1,107,8,0,19,snacks,"chips pretzels"
1206035,120371,7,1,13,3,98,1,0,7,beverages,"juice nectars"
1206035,120371,7,1,13,3,31,2,0,7,beverages,refrigerated
1206035,120371,7,1,13,3,31,3,0,7,beverages,refrigerated
1772144,179622,7,6,12,7,117,1,0,19,snacks,"nuts seeds dried fruit"
1772144,179622,7,6,12,7,117,2,1,19,snacks,"nuts seeds dried fruit"
1772144,179622,7,6,12,7,117,3,0,19,snacks,"nuts seeds dried fruit"
1772144,179622,7,6,12,7,117,4,0,19,snacks,"nuts seeds dried fruit"
1772144,179622,7,6,12,7,77,5,1,7,beverages,"soft drinks"
1772144,179622,7,6,12,7,77,6,0,7,beverages,"soft drinks"
1772144,179622,7,6,12,7,66,7,0,6,international,"asian foods"
3306790,32908,1,0,11,0,24,1,0,4,produce,"fresh fruits"
3306790,32908,1,0,11,0,84,2,0,16,"dairy eggs",milk
3306790,32908,1,0,11,0,21,3,0,16,"dairy eggs","packaged cheese"
3306790,32908,1,0,11,0,86,4,0,16,"dairy eggs",eggs
3306790,32908,1,0,11,0,116,5,0,1,frozen,"frozen produce"
3306790,32908,1,0,11,0,83,6,0,4,produce,"fresh vegetables"
3306790,32908,1,0,11,0,24,7,0,4,produce,"fresh fruits"
3306790,32908,1,0,11,0,96,8,0,20,deli,"lunch meat"
3306790,32908,1,0,11,0,123,9,0,4,produce,"packaged vegetables fruits"
3306790,32908,1,0,11,0,21,10,0,16,"dairy eggs","packaged cheese"
3306790,32908,1,0,11,0,83,11,0,4,produce,"fresh vegetables"
3306790,32908,1,0,11,0,123,12,0,4,produce,"packaged vegetables fruits"
3306790,32908,1,0,11,0,67,13,0,20,deli,"fresh dips tapenades"
3306790,32908,1,0,11,0,51,14,0,13,pantry,"preserved dips spreads"
3306790,32908,1,0,11,0,72,15,0,13,pantry,condiments
3306790,32908,1,0,11,0,72,16,0,13,pantry,condiments
835960,155994,7,2,7,3,106,1,1,12,"meat seafood","hot dogs bacon sausage"
835960,155994,7,2,7,3,17,2,1,13,pantry,"baking ingredients"
835960,155994,7,2,7,3,17,3,1,13,pantry,"baking ingredients"
835960,155994,7,2,7,3,98,4,1,7,beverages,"juice nectars"
536121,22534,7,6,4,4,34,1,0,1,frozen,"frozen meat seafood"
536121,22534,7,6,4,4,37,2,1,1,frozen,"ice cream ice"
536121,22534,7,6,4,4,77,3,1,7,beverages,"soft drinks"
536121,22534,7,6,4,4,116,4,0,1,frozen,"frozen produce"
536121,22534,7,6,4,4,84,5,0,16,"dairy eggs",milk
536121,22534,7,6,4,4,86,6,0,16,"dairy eggs",eggs
536121,22534,7,6,4,4,21,7,0,16,"dairy eggs","packaged cheese"
536121,22534,7,6,4,4,37,8,1,1,frozen,"ice cream ice"
1974383,65302,8,0,11,20,24,1,1,4,produce,"fresh fruits"
1974383,65302,8,0,11,20,123,2,0,4,produce,"packaged vegetables fruits"
1974383,65302,8,0,11,20,83,3,1,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,24,4,0,4,produce,"fresh fruits"
1974383,65302,8,0,11,20,83,5,0,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,83,6,1,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,83,7,0,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,83,8,1,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,24,9,0,4,produce,"fresh fruits"
1974383,65302,8,0,11,20,123,10,0,4,produce,"packaged vegetables fruits"
1974383,65302,8,0,11,20,83,11,1,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,83,12,1,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,83,13,0,4,produce,"fresh vegetables"
1974383,65302,8,0,11,20,24,14,0,4,produce,"fresh fruits"
1974383,65302,8,0,11,20,16,15,0,4,produce,"fresh herbs"
1974383,65302,8,0,11,20,128,16,1,3,bakery,"tortillas flat bread"
1974383,65302,8,0,11,20,21,17,1,16,"dairy eggs","packaged cheese"
1974383,65302,8,0,11,20,63,18,0,9,"dry goods pasta","grains rice dried goods"
1974383,65302,8,0,11,20,91,19,0,16,"dairy eggs","soy lactosefree"
1974383,65302,8,0,11,20,19,20,0,13,pantry,"oils vinegars"
1974383,65302,8,0,11,20,9,21,0,9,"dry goods pasta","pasta sauce"
1974383,65302,8,0,11,20,130,22,1,14,breakfast,"hot cereal pancake mixes"
1974383,65302,8,0,11,20,94,23,0,7,beverages,tea
1974383,65302,8,0,11,20,109,24,0,11,"personal care","skin care"
1974383,65302,8,0,11,20,25,25,0,11,"personal care",soap
1974383,65302,8,0,11,20,80,26,0,11,"personal care",deodorants
1207952,172018,3,5,8,7,50,1,1,19,snacks,"fruit vegetable snacks"
1207952,172018,3,5,8,7,3,2,1,19,snacks,"energy granola bars"
1207952,172018,3,5,8,7,50,3,1,19,snacks,"fruit vegetable snacks"
1207952,172018,3,5,8,7,52,4,1,1,frozen,"frozen breakfast"
1207952,172018,3,5,8,7,78,5,1,19,snacks,crackers
1207952,172018,3,5,8,7,107,6,1,19,snacks,"chips pretzels"
1207952,172018,3,5,8,7,115,7,0,7,beverages,"water seltzer sparkling water"
1207952,172018,3,5,8,7,54,8,0,17,household,"paper goods"
1207952,172018,3,5,8,7,54,9,0,17,household,"paper goods"
1207952,172018,3,5,8,7,78,10,0,19,snacks,crackers
1207952,172018,3,5,8,7,19,11,0,13,pantry,"oils vinegars"
1207952,172018,3,5,8,7,38,12,1,1,frozen,"frozen meals"
1207952,172018,3,5,8,7,38,13,0,1,frozen,"frozen meals"
1207952,172018,3,5,8,7,38,14,0,1,frozen,"frozen meals"
1207952,172018,3,5,8,7,38,15,0,1,frozen,"frozen meals"
1207952,172018,3,5,8,7,38,16,0,1,frozen,"frozen meals"
1863939,71988,3,0,10,8,115,1,1,7,beverages,"water seltzer sparkling water"
1863939,71988,3,0,10,8,9,2,1,9,"dry goods pasta","pasta sauce"
1863939,71988,3,0,10,8,106,3,0,12,"meat seafood","hot dogs bacon sausage"
1863939,71988,3,0,10,8,130,4,1,14,breakfast,"hot cereal pancake mixes"
1863939,71988,3,0,10,8,91,5,1,16,"dairy eggs","soy lactosefree"
1863939,71988,3,0,10,8,123,6,1,4,produce,"packaged vegetables fruits"
1863939,71988,3,0,10,8,24,7,1,4,produce,"fresh fruits"
1863939,71988,3,0,10,8,116,8,0,1,frozen,"frozen produce"
1863939,71988,3,0,10,8,21,9,0,16,"dairy eggs","packaged cheese"
1863939,71988,3,0,10,8,24,10,1,4,produce,"fresh fruits"
1863939,71988,3,0,10,8,119,11,0,1,frozen,"frozen dessert"
1863939,71988,3,0,10,8,91,12,0,16,"dairy eggs","soy lactosefree"
1863939,71988,3,0,10,8,21,13,0,16,"dairy eggs","packaged cheese"
2721324,161504,2,1,19,0,124,1,0,5,alcohol,spirits
1516809,95425,6,3,19,30,24,1,1,4,produce,"fresh fruits"
1516809,95425,6,3,19,30,91,2,1,16,"dairy eggs","soy lactosefree"
1516809,95425,6,3,19,30,112,3,1,3,bakery,bread
1516809,95425,6,3,19,30,4,4,0,9,"dry goods pasta","instant foods"
1516809,95425,6,3,19,30,123,5,1,4,produce,"packaged vegetables fruits"
1516809,95425,6,3,19,30,116,6,0,1,frozen,"frozen produce"
1516809,95425,6,3,19,30,83,7,1,4,produce,"fresh vegetables"
173357,47657,7,3,13,14,65,1,1,11,"personal care","protein meal replacements"
146256,155723,19,1,13,6,52,1,1,1,frozen,"frozen breakfast"
146256,155723,19,1,13,6,86,2,1,16,"dairy eggs",eggs
146256,155723,19,1,13,6,91,3,1,16,"dairy eggs","soy lactosefree"
146256,155723,19,1,13,6,3,4,1,19,snacks,"energy granola bars"
146256,155723,19,1,13,6,24,5,1,4,produce,"fresh fruits"
146256,155723,19,1,13,6,112,6,1,3,bakery,bread
146256,155723,19,1,13,6,36,7,1,16,"dairy eggs",butter
146256,155723,19,1,13,6,96,8,1,20,deli,"lunch meat"
146256,155723,19,1,13,6,91,9,1,16,"dairy eggs","soy lactosefree"
146256,155723,19,1,13,6,106,10,0,12,"meat seafood","hot dogs bacon sausage"
146256,155723,19,1,13,6,3,11,0,19,snacks,"energy granola bars"
146256,155723,19,1,13,6,117,12,1,19,snacks,"nuts seeds dried fruit"
146256,155723,19,1,13,6,99,13,1,15,"canned goods","canned fruit applesauce"
146256,155723,19,1,13,6,83,14,1,4,produce,"fresh vegetables"
146256,155723,19,1,13,6,110,15,1,13,pantry,"pickled goods olives"
146256,155723,19,1,13,6,31,16,1,7,beverages,refrigerated
146256,155723,19,1,13,6,107,17,1,19,snacks,"chips pretzels"
146256,155723,19,1,13,6,83,18,1,4,produce,"fresh vegetables"
146256,155723,19,1,13,6,20,19,1,11,"personal care","oral hygiene"
146256,155723,19,1,13,6,38,20,0,1,frozen,"frozen meals"
146256,155723,19,1,13,6,93,21,1,3,bakery,"breakfast bakery"
146256,155723,19,1,13,6,43,22,0,3,bakery,"buns rolls"
146256,155723,19,1,13,6,24,23,1,4,produce,"fresh fruits"
146256,155723,19,1,13,6,83,24,1,4,produce,"fresh vegetables"
146256,155723,19,1,13,6,83,25,1,4,produce,"fresh vegetables"
146256,155723,19,1,13,6,123,26,0,4,produce,"packaged vegetables fruits"
146256,155723,19,1,13,6,24,27,1,4,produce,"fresh fruits"
146256,155723,19,1,13,6,131,28,1,9,"dry goods pasta","dry pasta"
146256,155723,19,1,13,6,16,29,1,4,produce,"fresh herbs"
3247319,141969,13,1,12,15,117,1,1,19,snacks,"nuts seeds dried fruit"
3247319,141969,13,1,12,15,117,2,1,19,snacks,"nuts seeds dried fruit"
3247319,141969,13,1,12,15,123,3,1,4,produce,"packaged vegetables fruits"
3247319,141969,13,1,12,15,86,4,1,16,"dairy eggs",eggs
3247319,141969,13,1,12,15,120,5,1,16,"dairy eggs",yogurt
890479,151976,1,6,23,0,107,1,0,19,snacks,"chips pretzels"
890479,151976,1,6,23,0,50,2,0,19,snacks,"fruit vegetable snacks"
890479,151976,1,6,23,0,57,3,0,14,breakfast,granola
890479,151976,1,6,23,0,21,4,0,16,"dairy eggs","packaged cheese"
890479,151976,1,6,23,0,115,5,0,7,beverages,"water seltzer sparkling water"
890479,151976,1,6,23,0,123,6,0,4,produce,"packaged vegetables fruits"
890479,151976,1,6,23,0,24,7,0,4,produce,"fresh fruits"
1218457,160124,13,0,13,20,83,1,0,4,produce,"fresh vegetables"
1218457,160124,13,0,13,20,21,2,1,16,"dairy eggs","packaged cheese"
1218457,160124,13,0,13,20,17,3,0,13,pantry,"baking ingredients"
1218457,160124,13,0,13,20,69,4,1,15,"canned goods","soup broth bouillon"
1218457,160124,13,0,13,20,42,5,1,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,42,6,1,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,42,7,0,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,26,8,1,7,beverages,coffee
1218457,160124,13,0,13,20,84,9,1,16,"dairy eggs",milk
1218457,160124,13,0,13,20,4,10,1,9,"dry goods pasta","instant foods"
1218457,160124,13,0,13,20,86,11,1,16,"dairy eggs",eggs
1218457,160124,13,0,13,20,42,12,1,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,69,13,1,15,"canned goods","soup broth bouillon"
1218457,160124,13,0,13,20,78,14,1,19,snacks,crackers
1218457,160124,13,0,13,20,59,15,1,15,"canned goods","canned meals beans"
1218457,160124,13,0,13,20,81,16,1,15,"canned goods","canned jarred vegetables"
1218457,160124,13,0,13,20,79,17,1,1,frozen,"frozen pizza"
1218457,160124,13,0,13,20,42,18,1,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,83,19,1,4,produce,"fresh vegetables"
1218457,160124,13,0,13,20,72,20,1,13,pantry,condiments
1218457,160124,13,0,13,20,14,21,0,20,deli,"tofu meat alternatives"
1218457,160124,13,0,13,20,1,22,0,20,deli,"prepared soups salads"
1218457,160124,13,0,13,20,21,23,1,16,"dairy eggs","packaged cheese"
1218457,160124,13,0,13,20,83,24,1,4,produce,"fresh vegetables"
1218457,160124,13,0,13,20,100,25,1,21,missing,missing
1218457,160124,13,0,13,20,95,26,1,15,"canned goods","canned meat seafood"
1218457,160124,13,0,13,20,21,27,1,16,"dairy eggs","packaged cheese"
1218457,160124,13,0,13,20,26,28,1,7,beverages,coffee
1218457,160124,13,0,13,20,129,29,1,1,frozen,"frozen appetizers sides"
1218457,160124,13,0,13,20,117,30,1,19,snacks,"nuts seeds dried fruit"
1218457,160124,13,0,13,20,23,31,1,19,snacks,"popcorn jerky"
1218457,160124,13,0,13,20,42,32,1,1,frozen,"frozen vegan vegetarian"
1218457,160124,13,0,13,20,116,33,1,1,frozen,"frozen produce"
1218457,160124,13,0,13,20,108,34,1,16,"dairy eggs","other creams cheeses"
1218457,160124,13,0,13,20,83,35,1,4,produce,"fresh vegetables"
1218457,160124,13,0,13,20,107,36,1,19,snacks,"chips pretzels"
1218457,160124,13,0,13,20,123,37,1,4,produce,"packaged vegetables fruits"
1218457,160124,13,0,13,20,14,38,1,20,deli,"tofu meat alternatives"
1218457,160124,13,0,13,20,53,39,1,16,"dairy eggs",cream
1218457,160124,13,0,13,20,59,40,1,15,"canned goods","canned meals beans"
1218457,160124,13,0,13,20,105,41,1,13,pantry,"doughs gelatins bake mixes"
1218457,160124,13,0,13,20,105,42,1,13,pantry,"doughs gelatins bake mixes"
1218457,160124,13,0,13,20,123,43,1,4,produce,"packaged vegetables fruits"
1218457,160124,13,0,13,20,54,44,1,17,household,"paper goods"
1218457,160124,13,0,13,20,54,45,0,17,household,"paper goods"
1218457,160124,13,0,13,20,45,46,0,19,snacks,"candy chocolate"
1218457,160124,13,0,13,20,88,47,0,13,pantry,spreads
1218457,160124,13,0,13,20,121,48,0,14,breakfast,cereal
1218457,160124,13,0,13,20,117,49,0,19,snacks,"nuts seeds dried fruit"
3118745,115297,3,3,11,4,120,1,0,16,"dairy eggs",yogurt
3118745,115297,3,3,11,4,24,2,0,4,produce,"fresh fruits"
3118745,115297,3,3,11,4,83,3,0,4,produce,"fresh vegetables"
3118745,115297,3,3,11,4,1,4,0,20,deli,"prepared soups salads"
3118745,115297,3,3,11,4,53,5,0,16,"dairy eggs",cream
3118745,115297,3,3,11,4,84,6,0,16,"dairy eggs",milk
3118745,115297,3,3,11,4,91,7,0,16,"dairy eggs","soy lactosefree"
3118745,115297,3,3,11,4,77,8,0,7,beverages,"soft drinks"
3118745,115297,3,3,11,4,94,9,0,7,beverages,tea
3118745,115297,3,3,11,4,107,10,1,19,snacks,"chips pretzels"
3118745,115297,3,3,11,4,43,11,0,3,bakery,"buns rolls"
3118745,115297,3,3,11,4,93,12,0,3,bakery,"breakfast bakery"
3118745,115297,3,3,11,4,123,13,1,4,produce,"packaged vegetables fruits"
3118745,115297,3,3,11,4,77,14,0,7,beverages,"soft drinks"
2902993,122668,3,4,14,6,78,1,0,19,snacks,crackers
2902993,122668,3,4,14,6,77,2,0,7,beverages,"soft drinks"
2902993,122668,3,4,14,6,67,3,1,20,deli,"fresh dips tapenades"
2902993,122668,3,4,14,6,123,4,0,4,produce,"packaged vegetables fruits"
2902993,122668,3,4,14,6,107,5,0,19,snacks,"chips pretzels"
1280878,1167,2,6,10,30,115,1,1,7,beverages,"water seltzer sparkling water"
1280878,1167,2,6,10,30,86,2,1,16,"dairy eggs",eggs
1280878,1167,2,6,10,30,70,3,0,11,"personal care",digestion
1280878,1167,2,6,10,30,24,4,1,4,produce,"fresh fruits"
1280878,1167,2,6,10,30,123,5,1,4,produce,"packaged vegetables fruits"
1280878,1167,2,6,10,30,120,6,0,16,"dairy eggs",yogurt
1280878,1167,2,6,10,30,120,7,0,16,"dairy eggs",yogurt
1280878,1167,2,6,10,30,60,8,0,17,household,"trash bags liners"
1280878,1167,2,6,10,30,53,9,0,16,"dairy eggs",cream
1280878,1167,2,6,10,30,112,10,1,3,bakery,bread
1280878,1167,2,6,10,30,108,11,0,16,"dairy eggs","other creams cheeses"
1280878,1167,2,6,10,30,24,12,0,4,produce,"fresh fruits"
1207144,111230,3,5,1,25,107,1,1,19,snacks,"chips pretzels"
1207144,111230,3,5,1,25,24,2,1,4,produce,"fresh fruits"
1207144,111230,3,5,1,25,24,3,0,4,produce,"fresh fruits"
734974,45441,2,1,13,14,75,1,0,17,household,laundry
734974,45441,2,1,13,14,85,2,0,17,household,"food storage"
734974,45441,2,1,13,14,116,3,0,1,frozen,"frozen produce"
734974,45441,2,1,13,14,32,4,0,4,produce,"packaged produce"
1459392,151873,1,2,6,0,38,1,0,1,frozen,"frozen meals"
1459392,151873,1,2,6,0,38,2,0,1,frozen,"frozen meals"
1459392,151873,1,2,6,0,59,3,0,15,"canned goods","canned meals beans"
1459392,151873,1,2,6,0,24,4,0,4,produce,"fresh fruits"
1459392,151873,1,2,6,0,83,5,0,4,produce,"fresh vegetables"
1459392,151873,1,2,6,0,24,6,0,4,produce,"fresh fruits"
1459392,151873,1,2,6,0,83,7,0,4,produce,"fresh vegetables"
1459392,151873,1,2,6,0,21,8,0,16,"dairy eggs","packaged cheese"
1459392,151873,1,2,6,0,83,9,0,4,produce,"fresh vegetables"
1459392,151873,1,2,6,0,9,10,0,9,"dry goods pasta","pasta sauce"
1459392,151873,1,2,6,0,123,11,0,4,produce,"packaged vegetables fruits"
1459392,151873,1,2,6,0,81,12,0,15,"canned goods","canned jarred vegetables"
1459392,151873,1,2,6,0,110,13,0,13,pantry,"pickled goods olives"
1459392,151873,1,2,6,0,72,14,0,13,pantry,condiments
1459392,151873,1,2,6,0,123,15,0,4,produce,"packaged vegetables fruits"
1598280,5883,5,2,14,17,115,1,1,7,beverages,"water seltzer sparkling water"
1598280,5883,5,2,14,17,83,2,1,4,produce,"fresh vegetables"
1598280,5883,5,2,14,17,4,3,1,9,"dry goods pasta","instant foods"
1598280,5883,5,2,14,17,14,4,1,20,deli,"tofu meat alternatives"
1598280,5883,5,2,14,17,131,5,1,9,"dry goods pasta","dry pasta"
1598280,5883,5,2,14,17,81,6,0,15,"canned goods","canned jarred vegetables"
1598280,5883,5,2,14,17,24,7,1,4,produce,"fresh fruits"
1598280,5883,5,2,14,17,4,8,0,9,"dry goods pasta","instant foods"
1598280,5883,5,2,14,17,24,9,1,4,produce,"fresh fruits"
1598280,5883,5,2,14,17,26,10,0,7,beverages,coffee
1598280,5883,5,2,14,17,53,11,0,16,"dairy eggs",cream
1598280,5883,5,2,14,17,83,12,1,4,produce,"fresh vegetables"
2361622,66777,3,0,10,3,24,1,0,4,produce,"fresh fruits"
2361622,66777,3,0,10,3,42,2,1,1,frozen,"frozen vegan vegetarian"
2361622,66777,3,0,10,3,66,3,0,6,international,"asian foods"
2361622,66777,3,0,10,3,21,4,1,16,"dairy eggs","packaged cheese"
2361622,66777,3,0,10,3,59,5,0,15,"canned goods","canned meals beans"
2361622,66777,3,0,10,3,59,6,0,15,"canned goods","canned meals beans"
2361622,66777,3,0,10,3,81,7,0,15,"canned goods","canned jarred vegetables"
2361622,66777,3,0,10,3,123,8,0,4,produce,"packaged vegetables fruits"
2361622,66777,3,0,10,3,83,9,1,4,produce,"fresh vegetables"
2411049,188534,8,3,14,8,24,1,1,4,produce,"fresh fruits"
2411049,188534,8,3,14,8,83,2,0,4,produce,"fresh vegetables"
2411049,188534,8,3,14,8,78,3,1,19,snacks,crackers
2411049,188534,8,3,14,8,2,4,1,16,"dairy eggs","specialty cheeses"
2411049,188534,8,3,14,8,123,5,1,4,produce,"packaged vegetables fruits"
2411049,188534,8,3,14,8,83,6,1,4,produce,"fresh vegetables"
2411049,188534,8,3,14,8,116,7,1,1,frozen,"frozen produce"
2411049,188534,8,3,14,8,116,8,1,1,frozen,"frozen produce"
2411049,188534,8,3,14,8,31,9,1,7,beverages,refrigerated
2411049,188534,8,3,14,8,37,10,0,1,frozen,"ice cream ice"
2411049,188534,8,3,14,8,24,11,1,4,produce,"fresh fruits"
2411049,188534,8,3,14,8,24,12,0,4,produce,"fresh fruits"
1374169,200333,2,1,21,30,116,1,0,1,frozen,"frozen produce"
1374169,200333,2,1,21,30,83,2,0,4,produce,"fresh vegetables"
1374169,200333,2,1,21,30,9,3,0,9,"dry goods pasta","pasta sauce"
1374169,200333,2,1,21,30,108,4,0,16,"dairy eggs","other creams cheeses"
1374169,200333,2,1,21,30,21,5,0,16,"dairy eggs","packaged cheese"
1374169,200333,2,1,21,30,24,6,1,4,produce,"fresh fruits"
1374169,200333,2,1,21,30,37,7,0,1,frozen,"ice cream ice"
1374169,200333,2,1,21,30,16,8,0,4,produce,"fresh herbs"
1374169,200333,2,1,21,30,21,9,0,16,"dairy eggs","packaged cheese"
1374169,200333,2,1,21,30,84,10,1,16,"dairy eggs",milk
1374169,200333,2,1,21,30,24,11,1,4,produce,"fresh fruits"
1374169,200333,2,1,21,30,83,12,0,4,produce,"fresh vegetables"
1374169,200333,2,1,21,30,116,13,0,1,frozen,"frozen produce"
1374169,200333,2,1,21,30,79,14,0,1,frozen,"frozen pizza"
1374169,200333,2,1,21,30,69,15,0,15,"canned goods","soup broth bouillon"
1374169,200333,2,1,21,30,117,16,0,19,snacks,"nuts seeds dried fruit"
564722,105520,5,4,14,30,64,1,1,7,beverages,"energy sports drinks"
564722,105520,5,4,14,30,31,2,1,7,beverages,refrigerated
564722,105520,5,4,14,30,96,3,1,20,deli,"lunch meat"
564722,105520,5,4,14,30,128,4,0,3,bakery,"tortillas flat bread"
564722,105520,5,4,14,30,106,5,1,12,"meat seafood","hot dogs bacon sausage"
564722,105520,5,4,14,30,63,6,0,9,"dry goods pasta","grains rice dried goods"
564722,105520,5,4,14,30,83,7,1,4,produce,"fresh vegetables"
564722,105520,5,4,14,30,31,8,0,7,beverages,refrigerated
564722,105520,5,4,14,30,35,9,0,12,"meat seafood","poultry counter"
2627373,9978,26,2,14,22,109,1,1,11,"personal care","skin care"
352614,30938,5,6,12,14,84,1,1,16,"dairy eggs",milk
352614,30938,5,6,12,14,24,2,1,4,produce,"fresh fruits"
352614,30938,5,6,12,14,38,3,1,1,frozen,"frozen meals"
352614,30938,5,6,12,14,38,4,1,1,frozen,"frozen meals"
352614,30938,5,6,12,14,38,5,1,1,frozen,"frozen meals"
352614,30938,5,6,12,14,38,6,0,1,frozen,"frozen meals"
352614,30938,5,6,12,14,38,7,0,1,frozen,"frozen meals"
1525791,45266,4,3,23,28,124,1,0,5,alcohol,spirits
1525791,45266,4,3,23,28,27,2,0,5,alcohol,"beers coolers"
1525791,45266,4,3,23,28,77,3,0,7,beverages,"soft drinks"
1525791,45266,4,3,23,28,134,4,0,5,alcohol,"specialty wines champagnes"
1172804,97838,7,6,16,30,50,1,0,19,snacks,"fruit vegetable snacks"
1172804,97838,7,6,16,30,122,2,0,12,"meat seafood","meat counter"
1172804,97838,7,6,16,30,69,3,0,15,"canned goods","soup broth bouillon"
1172804,97838,7,6,16,30,5,4,0,13,pantry,"marinades meat preparation"
1172804,97838,7,6,16,30,24,5,1,4,produce,"fresh fruits"
1172804,97838,7,6,16,30,24,6,0,4,produce,"fresh fruits"
1172804,97838,7,6,16,30,24,7,1,4,produce,"fresh fruits"
